state_fips,state_abbr,municipality_name,county_name,license_type,active_license_count,has_grocery_exception,has_full_retail,has_on_premise,sample_establishments,data_source,source_url
34,NJ,Absecon,Atlantic,Club License,2,False,False,False,AMERICAN LEGION POST 28; ABSECON VFM MEMORIAL POST 9462,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Absecon,Atlantic,Plenary Retail Consumption License,4,False,False,True,TJS HI POINT PUB; VILLA RIFICI; BLACK CAT TAVERN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Absecon,Atlantic,Plenary Retail Distribution License,1,False,True,False,WHITE HORSE WINE & SPIRITS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic,Atlantic,Plenary Retail Consumption License,1,False,False,True,ANGELONIS II,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic  City,Atlantic,Plenary Retail Consumption License,1,False,False,True,KNIFE AND FORK,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic City,Atlantic,Club License,1,False,False,False,ATLANTIC CITY LOYAL ORDER OF MOOSE # 216,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic City,Atlantic,Plenary Retail Consumption License,54,False,False,True,O GRADYS; WONDER BAR; MANGOS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic City,Atlantic,Plenary Retail Consumption License with Broad C,9,False,False,True,"NONE; DUCK TOWN TAVERN; HQ NIGHTCLUB, HQ BEACHCLUB",NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Atlantic City,Atlantic,Plenary Retail Distribution License,11,False,True,False,FAIRMOUNT LIQUOR STORE INC; KEYSTONE LIQUOR; GEM LIQUOR STORE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Belcoville,Atlantic,Plenary Retail Consumption License,1,False,False,True,CRABBYS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Brigantine,Atlantic,Club License,4,False,False,False,KLINE-MCANNEY POST 396; BRIGANTINE YACHT CLUB; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Brigantine,Atlantic,Hotel/Motel License,1,False,False,False,LAGUNA GRILL & RUM BAR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Brigantine,Atlantic,Plenary Retail Consumption License,3,False,False,True,ST GEORGES PUB; THE COVE; CELLAR 32,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Brigantine,Atlantic,Plenary Retail Distribution License,1,False,True,False,OCEAN BEVERAGE CO,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena,Atlantic,Plenary Retail Consumption License,2,False,False,True,UNCLE RICKYS LLC; BUENA VISTA COUNTRY CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena,Atlantic,Plenary Retail Distribution License,1,False,True,False,BUENA LIQUOR STORE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena Boro,Atlantic,Plenary Retail Consumption License,1,False,False,True,TRE BELLEZZE RESTAURANTE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena Borough,Atlantic,Plenary Retail Consumption License,2,False,False,True,MUNCIE RESTAURANT & BAR; SALOON 54 LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena Township,Atlantic,Plenary Retail Consumption License,1,False,False,True,NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena Vista,Atlantic,Plenary Retail Consumption License,2,False,False,True,VILLA FAZZOLARI RESTAURANT; PICKWICKIAN TAVERN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena Vista Twp,Atlantic,Plenary Retail Distribution License,1,False,True,False,TOMARS DISCOUNT LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Buena Vista Twp Milmay,Atlantic,Plenary Retail Consumption License,1,False,False,True,SIDELINES,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,City Of Atlantic City,Atlantic,Plenary Retail Consumption License,2,False,False,True,5 DE MAYO BAR AND FAMILY RESTAURANT; DELILAHS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,City Of Northfield,Atlantic,Plenary Retail Consumption License,1,False,False,True,Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Cologne,Atlantic,Plenary Retail Consumption License,1,False,False,True,MICKEY & MINNIES INN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Corbin City,Atlantic,Plenary Retail Consumption License,3,False,False,True,CORBIN CAFE; L'S RESTAURANT; FLANAGANS PUB & GRILLE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg  Harbor  Twp,Atlantic,Plenary Retail Consumption License,1,False,False,True,HIDDEN CREEK GOLF CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor,Atlantic,Plenary Retail Consumption License,6,False,False,True,BONEFISH GRILL; TEXAS ROADHOUSE; OUTBACK STEAKHOUSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor,Atlantic,Plenary Retail Distribution License,3,False,True,False,DISCOUNT CITY LIQUOR; TOMARS DISCOUNT LIQUORS; THE LIQUOR STORE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor City,Atlantic,Plenary Retail Consumption License,11,False,False,True,"HOUSE OF RENAULT, VINEYARD NATIONAL, CHATEAU RENAULT, FLEUR CAFE & MARKET, RENAULT WINERY & CHAMPAGNE HOUSE; LUBYS II; LEATHERHEAD PUB",NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor City,Atlantic,Plenary Retail Distribution License,3,False,True,False,PHILADELPHIA LIQUOR STORE; HARBOR LIQUORS; DISCOUNT CITY LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor Township,Atlantic,Hotel/Motel License,1,False,False,False,WINGATE BY WYNDHAM,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor Township,Atlantic,Plenary Retail Consumption License,8,False,False,True,KING PIN BAR AND RESTAURANT LLC; GASPARE'S INC; NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor Twp,Atlantic,Club License,3,False,False,False,CRAFTSMAN CLUB OF HIRAM ABIFF LODGE; VFW CARDIFF MEMORIAL POST 8098; BENEVOLENT AND PROTECTIVE ORDER OF ELKS LODGE #2563,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor Twp,Atlantic,Hotel/Motel License,1,False,False,False,OH ST JOSEPH RESORT HOTEL,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor Twp,Atlantic,Plenary Retail Consumption License,7,False,False,True,Not Available; A TOUCH OF ITALY; JULIANOS RESTAURANT & PACKAGE GOODS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Harbor Twp,Atlantic,Plenary Retail Distribution License,3,False,True,False,JOE CANALS DISCOUNT LIQUORS; JOE CANALS DISCOUNT LIQUORS; PASSION VINES,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Egg Haror,Atlantic,Plenary Retail Consumption License,1,False,False,True,CARRABBAS ITALIAN GRILL,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Estell Manor,Atlantic,Plenary Retail Consumption License,1,False,False,True,ATLANTIC COUNTY GAME PRESERVE INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Folsom,Atlantic,Plenary Retail Consumption License,3,False,False,True,FOLSOM INN; Not Available; NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Folsom Borough,Atlantic,Plenary Retail Distribution License,1,False,True,False,LIQUOR MART,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Gallloway,Atlantic,Plenary Retail Consumption License,1,False,False,True,ROMANELLIS GAREN CAFE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway,Atlantic,Plenary Retail Consumption License,12,False,False,True,TAILGATERS GRILLE; PITNEY PUB; THE CARRIAGE HOUSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway,Atlantic,Plenary Retail Distribution License,1,False,True,False,GOURMET LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway Township,Atlantic,Club License,2,False,False,False,Not Available; GALLOWAY TOWNSHIP ELKS #2845,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway Township,Atlantic,Hotel/Motel License,1,False,False,False,MARRIOTTS FAIRWAY VILLAS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway Township,Atlantic,Plenary Retail Consumption License,6,False,False,True,GALLOWAY DINER; THE VIEW; BULLDOGS BAR AND GRILL,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway Township,Atlantic,Plenary Retail Distribution License,1,False,True,False,COMMUNITY LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Galloway Twp,Atlantic,Plenary Retail Consumption License,1,False,False,True,THE MOTTS CREEK INN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hamilton,Atlantic,Plenary Retail Consumption License,1,False,False,True,THE OLIVE GARDEN ITALIAN RESTAURANT #1482,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hamilton Twp,Atlantic,Plenary Retail Consumption License,3,False,False,True,COUSIN MARIO'S; ATLANTIC CITY RACE COURSE; APPLEBEES NEIGHBORHOOD GRILL & BAR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hammomton,Atlantic,Plenary Retail Consumption License with Broad C,1,False,False,True,TOMARS DISCOUNT LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hammonton,Atlantic,Club License,1,False,False,False,SONS OF ITALY 1658,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hammonton,Atlantic,Plenary Retail Consumption License,15,False,False,True,PLATINUM PLAYGROUND; NONE; APPLEBEES NEIGHBORHOOD GRILL & BAR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hammonton,Atlantic,Plenary Retail Consumption License with Broad C,3,False,False,True,PIKE WINES & LIQUORS; JOE CANALS DISCOUNT LIQUORS; FIESTA MEXICANA RESTAURANT,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Hammonton,Atlantic,Plenary Retail Distribution License,2,False,True,False,TOWN FOOD & LIQUORS; WEST SIDE DISCOUNT LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Landisville,Atlantic,Club License,1,False,False,False,LANDISVILLE SOCIAL CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Landisville,Atlantic,Plenary Retail Consumption License,2,False,False,True,LANDISVILLE LIQUOR SALES; MARTINS CUSTOM CATERING INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Leeds Pt,Atlantic,Plenary Retail Consumption License,1,False,False,True,OYSTER CREEK INN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Linwood,Atlantic,Club License,1,False,False,False,NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Linwood,Atlantic,Plenary Retail Consumption License,2,False,False,True,CASALDIS CUCINA; LINWOOD COUNTRY CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Longport,Atlantic,Plenary Retail Consumption License,1,False,False,True,CATCH 2401 RESTAURANT AND BAR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Margate,Atlantic,Plenary Retail Consumption License,10,False,False,True,JOHNNYS CAFE; SOUTH END LIQUOR BAR; MIYAKO JAPANESE RESTAURANT CORPORATION,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Margate City,Atlantic,Club License,1,False,False,False,MARGATE LOG CABIN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Margate City,Atlantic,Plenary Retail Consumption License,2,False,False,True,TOMATOES RESTAURANT; ROBERTS PLACE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Margate City,Atlantic,Plenary Retail Distribution License,1,False,True,False,DOWNBEACH LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mays Landing,Atlantic,Club License,1,False,False,False,GUINTA MARUCCI VFW POST 220,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mays Landing,Atlantic,Plenary Retail Consumption License,20,False,False,True,YE OLDE MILL STREET PUB; MAPLEWOOD OF MAYSLANDING; MAYS LANDING COUNTRY CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mays Landing,Atlantic,Plenary Retail Consumption License with Broad C,1,False,False,True,CANALS DISCOUNT LIQUOR MART,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mays Landing,Atlantic,Plenary Retail Distribution License,3,False,True,False,LIQUOR MART; VICTORS LIQUORS; HARDY DISCOUNT LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mays Landing (Hamilton),Atlantic,Plenary Retail Consumption License,1,False,False,True,RED ROBIN AMERICA'S GOURMET BURGERS AND SPIRITS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mayslanding,Atlantic,Plenary Retail Consumption License,2,False,False,True,FINNERTY'S HUT; WATERING HOLE CAFE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Milmay,Atlantic,Plenary Retail Consumption License,1,False,False,True,NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Minotola,Atlantic,Club License,1,False,False,False,AMERICAN LEGION POST 270,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Minotola,Atlantic,Plenary Retail Consumption License,1,False,False,True,BABES VILLAGE INN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Minotola,Atlantic,Plenary Retail Distribution License,1,False,True,False,TOWN N COUNTRY LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mizpah,Atlantic,Plenary Retail Consumption License,1,False,False,True,JONESY'S BAR & LOUNGE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mullica,Atlantic,Plenary Retail Distribution License,1,False,True,False,NESCO PACKAGE GOODS STORE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mullica Township,Atlantic,Plenary Retail Consumption License,1,False,False,True,Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Mullica Twp,Atlantic,Plenary Retail Consumption License,2,False,False,True,COLUMBIA II; TOWER LIQUORS LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Atlantic,Plenary Retail Consumption License,36,False,False,True,Not Available; SOUTH BEACH BEER GARDEN AC; ABC POCKET LICENSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Atlantic,Plenary Retail Consumption License with Broad C,2,False,False,True,Not Available; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Nan,Atlantic,Plenary Retail Distribution License,6,False,True,False,OHM LIQUORS; NONE; ABC POCKET LICENSE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Northfield,Atlantic,Plenary Retail Consumption License,1,False,False,True,VENTURA'S OFF SHORE CAFE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Northfield,Atlantic,Plenary Retail Distribution License,1,False,True,False,BOOTLEGGERS DISCOUNT LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Pleasantville,Atlantic,Club License,2,False,False,False,MAINLAND POST 81 AMERICAN LEGION; YACHT CLUB OF PLEASANTVILLE INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Pleasantville,Atlantic,Plenary Retail Consumption License,5,False,False,True,LA ESCODITA II RESTAURANT AND LOUNGE; Not Available; CENTERFOLDS CABARET,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Pleasantville,Atlantic,Plenary Retail Consumption License with Broad C,1,False,False,True,DECATUR  LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Pleasantville,Atlantic,Plenary Retail Distribution License,3,False,True,False,THE LIQUOR STORE AT SAMS; BILL MARTINS LIQUOR; HOME TOWN LIQUOR STORE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Pomona,Atlantic,Club License,1,False,False,False,POMONA GOLF CLUB,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Smithville,Atlantic,Plenary Retail Distribution License,1,False,True,False,SMITTYS BUY RITE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Somers  Point,Atlantic,Plenary Retail Consumption License,1,False,False,True,CHARLIES BAR & RESTAURANT,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Somers  Pt,Atlantic,Plenary Retail Consumption License,1,False,False,True,NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Somers Point,Atlantic,Club License,2,False,False,False,CLARK ELIASON AMERICAN LEGION POST 352; Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Somers Point,Atlantic,Plenary Retail Consumption License,14,False,False,True,APPLEBEES NEIGHBORHOOD GRILL & BAR; ANCHORAGE TAVERN; CAROLINES,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Somers Point,Atlantic,Plenary Retail Distribution License,1,False,True,False,CIRCLE LIQUOR STORE INC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sommers Point,Atlantic,Club License,1,False,False,False,VFW POST 2189,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Sweetwater,Atlantic,Plenary Retail Consumption License,1,False,False,True,SWEETWATER MARINA AND RIVERDECK,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Ventnor,Atlantic,Plenary Retail Consumption License,1,False,False,True,SANTUCCIS ORIGINAL SQUARE PIZZA,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Ventnor,Atlantic,Plenary Retail Distribution License,5,False,True,False,BLOOMS LIQUOR STORE; WHITE STAR MARKET & LIQUOR; NORTH BEACH LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Ventnor City,Atlantic,Plenary Retail Distribution License,1,False,True,False,PLAZA LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Ventor City,Atlantic,Plenary Retail Distribution License,1,False,True,False,FLORIDA COLD CUTS OF VENTNOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Vineland,Atlantic,Plenary Retail Consumption License,3,False,False,True,"MVP SPORTS BAR; MERIGHIS SAVOY INN, LUNAS OUTDOOR BAR AND GRILLE; FIVE POINTS INN",NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Waymouth,Atlantic,Plenary Retail Distribution License,1,False,True,False,BELCO LIQUORS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Weymouth,Atlantic,Plenary Retail Consumption License,2,False,False,True,ROOT CELLAR; PUFFERBELLY STATION,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Weymouth Twp,Atlantic,Plenary Retail Consumption License,1,False,False,True,MERRILLS,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Allendale,Bergen,Plenary Retail Consumption License,3,False,False,True,ALLENDALE BAR & GRILL; SAVINI RESTAURANT; RESTURANT L,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Allendale,Bergen,Plenary Retail Distribution License,2,False,True,False,ALLENDALE WINE SHOPPE; RITE AID #10404,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Alpine,Bergen,Club License,1,False,False,False,Not Available,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Alpine,Bergen,Plenary Retail Consumption License,1,False,False,True,KIKU ALPINE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bergen,Bergen,Plenary Retail Distribution License,1,False,True,False,BERGENFIELD LIQUORS & FINE WINE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bergenfield,Bergen,Club License,2,False,False,False,BPOE 1477; BERGENFIELD MEM POST 6467 VFW,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bergenfield,Bergen,Plenary Retail Consumption License,9,False,False,True,TOMMYS FOXS PUBLIC HOUSE; TWO TIMES - DOS TIEMPOS; BROWNSTONE CAFE PANCAKE FACTORY,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bergenfield,Bergen,Plenary Retail Consumption License with Broad C,1,False,False,True,ZONA ROSA CLUB LOUNGE LLC,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bergenfield,Bergen,Plenary Retail Distribution License,2,False,True,False,PORTLAND WINE & LIQUOR; NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bogota,Bergen,Club License,1,False,False,False,RALPH H HALL POST 5561,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bogota,Bergen,Plenary Retail Consumption License,4,False,False,True,ANDY'S CORNER INC.; 101 PUB; COZY TAVERN,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Bogota,Bergen,Plenary Retail Distribution License,5,False,True,False,SANTA FE WINES & LIQUORS; WELSH FARMS; S M WINE AND LIQUOR,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
34,NJ,Borough Of Fairview,Bergen,Plenary Retail Consumption License,1,False,False,True,NONE,NJ ABC Retail Licensee Listing 2026,https://nj.gov/oag/abc/downloads/Retail_Licensee.xlsx
